,Feature_0,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Train_or_Test_Test,Train_or_Test_Train,Speaker_Number_Andrew,Speaker_Number_Bill,Speaker_Number_David,Speaker_Number_Jo,Speaker_Number_Kate,Speaker_Number_Mark,Speaker_Number_Mike,Speaker_Number_Nick,Speaker_Number_Penny,Speaker_Number_Rich,Speaker_Number_Rose,Speaker_Number_Sarah,Speaker_Number_Sue,Speaker_Number_Tim,Speaker_Number_Wendy,Sex_Female,Sex_Male,y_true
25,1.0267022522231704,-0.11557516503609652,-1.4084406521263841,0.6635023247619826,-1.0302226676460777,0.5148658907679701,-1.0475247572819577,-0.22434510521329934,0.5895619093266043,-1.2848862332140347,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,hAd
26,0.6548173113081703,0.22579489855987356,-0.873018916385944,0.5211869180601336,-1.6579827438739838,0.770016106945175,-0.14432812247547186,-0.3814097714229607,0.7755680748890965,-1.01653230605274,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,hYd
27,0.364677976600492,0.21217414789270267,-0.4528323048731049,0.21942554644232376,-1.8837957209343816,0.3110770817433194,0.9797943078951904,-1.2539912503655235,0.8948927848725821,-0.5477411863820831,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,had
28,-0.49652925499213957,0.3134784809797863,0.15988128248340946,0.6542781780313073,-2.0885328201358093,-0.8503534477386329,1.4498031082621148,-0.09694820928768509,1.133542204839553,0.11320459718184656,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,hOd
29,-0.9006518997635488,0.37732574973214994,0.8569132534210956,1.4725917665669401,-2.57177259104506,-0.08987325796371692,-0.7356295164854734,1.1630594463053756,1.5248570625795126,-0.2876697878368777,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,hod
30,-0.5851829405972638,-0.05598438086722386,-0.9320417848927642,0.1733048127889467,-0.6945140417496194,1.769078317041633,-0.7421273340020668,1.0182109208009102,0.8106635778254158,-0.4765114402837147,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,hUd
31,-0.6174206444536726,-0.04236363020005297,-1.2313720466059235,1.41197594519393,0.5339085534589452,1.676296420249922,-1.1081710541034964,0.6464912107713784,0.23509732966977992,-0.7465218731682274,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,hud
32,0.39691568045690073,-0.21687949812317997,-0.8884772867091586,0.3340685129521467,-0.9669950340691662,1.2587778846872233,-1.3074374579456947,1.0810367872847748,0.17368019953122124,-1.0861055464278904,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,hed
33,-0.4838644427628365,-1.3422940219981743,-0.2813849249247224,1.6373086724718582,0.1680915306211006,1.7309714665736093,-0.5818478352594292,0.39169741892015014,-0.48085093023113284,-1.278260210321163,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,hid
34,0.16319232749793797,-1.3031343638300579,-0.7915111455908113,0.7188472051460351,-0.07428106475705978,2.252869636026983,-0.4453936674109672,0.8018107140231547,-0.09655517307843703,-0.3771210968906426,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,hId
35,1.2926633090385418,-0.7080778190580299,-1.7850627654556182,-0.1376807055595386,-0.3196644998293589,1.374755255676862,-1.2381274044353647,0.6953557735921619,-0.9879809476609464,-0.16674487004197325,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,hEd
36,1.0531832232480771,-0.031296770282976706,-1.5574031297864546,0.6213347968503237,-0.8586048050801751,0.6855183080812955,-1.179647046786024,-0.2452870607079208,0.40882006920456027,-1.230221544347845,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,hAd
37,0.5523474669074423,0.15769114522401947,-0.8912878994951977,0.5369997410270058,-1.281627782106654,0.8942775758626449,-0.5883456527760226,-0.2871709716971639,0.51761612830715,-0.9568981000168967,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,hYd
38,0.2173056161140522,0.2981551364792192,-0.5497984459914524,0.07711013974047447,-1.5435708354967155,-0.13957784553070476,1.3306764537912352,-1.3761526574174823,0.5930714596202363,-0.14024077847048738,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,had
39,-0.4090269159533164,0.20791766330921185,0.08821065643941353,0.7083053231681203,-2.1969230491248,-0.4659713038872592,1.1920563467705758,-0.0271416909722801,1.3090197195211493,-0.07729356098820836,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,hOd
40,-1.0019703975979757,0.33986868539743,0.9271785730720721,1.3711261525295106,-1.9680992323702635,-1.1220718597715005,0.49029205497848577,-0.14755793506635378,1.8916050682640488,0.32523732975373376,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,hod
41,-0.4769563633650344,-0.2602956408747871,-0.8884772867091586,0.2418270456453925,-0.6553731257258171,1.661385043979826,-0.8287649008899792,1.3079079718098412,0.9440264889834288,-0.5245501062570329,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,hUd
42,-0.5563992764397557,-0.08322588220156565,-1.5250810827470054,1.4330597091497594,0.6453096221420749,1.3151097505964764,-0.47788275499393434,0.18227786397393497,0.8931380097257661,-1.064570972026058,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,hud
43,0.5914932501616531,-0.19559707520572553,-1.0585193602645215,0.208883664464409,-0.9910817516222753,1.3565302402356332,-1.2749483703627273,1.1665497722211458,-4.254000355908162e-05,-0.777995481909367,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,hed
44,-0.4481726992075267,-1.3550634757486468,-0.3853775980081676,1.5701041748626514,0.1966945077154177,1.7094328119612474,-0.28728010784052727,0.2730263377839615,-0.3316950427517761,-1.4157501853482464,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,hid
45,0.18161387255874295,-1.2724876748289233,-0.923609946534647,0.5594012402300744,-0.12094908001620872,2.232987801000188,-0.3934111272782198,0.8279881583914316,-0.15972707836381175,-0.20981401884563786,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,hId
46,1.092329006502288,-0.8340697627293606,-1.7077709138395438,-0.08101808992824676,-0.32869701891177483,1.3631575185778984,-1.3204330929788815,0.7407300104971752,-1.0213216754504495,-0.07729356098820836,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,hEd
47,1.0416697575850744,-0.02874287953288207,-1.668422334834997,0.7241181461349925,-0.8360235073741354,0.6904887668379942,-1.3052715187734967,-0.041102994635361115,0.08769621733723905,-1.1391137295708622,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,hAd
48,0.3370456590092845,0.03936087380297222,-0.875829529171983,0.5053740950932614,-0.9112944997276015,0.7965252203142353,-0.44106178906657156,-0.6693616594740064,0.4807658502240147,-0.7746824704629311,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,hYd
49,0.13210597020782944,0.3892439065659243,-0.6537911190748975,-0.06915847270309265,-1.299692820271486,-0.14454830428740356,1.3046851837248616,-1.3726623315017121,0.3912723177364006,0.053570391146003274,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,had
50,-0.29389225932328533,0.17386578664128463,-0.1225853025135157,0.5554480344883566,-2.3113349575020683,-0.05010958791012651,0.9992877604449707,0.11072618270064485,1.361662973925628,-0.23134859324747017,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,hOd
51,-1.1562508374822176,0.48118397356932785,0.7824320145910607,1.074635721900658,-2.6831736597281903,-0.07496188169362052,-0.09884339985931793,0.8436946250123976,1.595048068452151,-0.3820906140602962,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,hod
52,-0.39060537089251146,-0.4177855704639505,-1.0009017981507211,0.2418270456453925,-0.697524881443758,1.5719167863592476,-0.8114373875123967,1.43355970477757,0.849268631055367,-0.17668390438128048,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,hUd
53,-0.5529452367408552,-0.09173885136854747,-1.7147974458046413,1.4436015911276743,0.6106849656594805,1.2637483434439223,-0.4085727014836045,0.37948127821495425,0.9615742404515885,-1.4041546452857214,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,hud
54,0.699719827393882,-0.273916391541958,-1.0416556835482875,0.1851644300141008,-1.1882917515883562,1.0964095653017294,-1.1818129859582218,1.168294935179031,0.26843805745928323,-0.7978735505879814,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,hed
55,-0.46083751143683027,-1.4018848061670468,-0.46126414323122206,1.6742052593945598,0.2298137443509427,1.676296420249922,-0.1984766017804171,0.2643005229945359,-0.38784784744988693,-1.543301126036022,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,hid
56,0.03769555177120421,-1.1848040924090109,-0.8716136099929243,0.5211869180601336,-0.12395991971034737,2.292633306080573,-0.4497255457553628,0.6464912107713784,-0.435226776413918,-0.19159245589024132,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,hId
57,1.0382157178861733,-0.8783372023976659,-1.5995623215770403,-0.0797003546810074,-0.2745019044172793,1.4261166628294164,-1.3269309104954747,0.8419494620545124,-1.0248312257440813,-0.01434634350592935,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,hEd
58,0.962226844510353,-0.13174980645336187,-1.473084746205283,0.8519384651172088,-0.772795873797224,0.5148658907679701,-1.2294636477465735,0.014742220016962859,0.04207206352002397,-1.1010140979368512,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,hAd
59,0.07223594876021328,-0.00746045661542764,-0.875829529171983,0.5607189754773138,-0.6824706829730648,0.9837458334832233,-0.7572889082074514,-0.5594163931272434,0.14911334747579774,-0.8227211364362492,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,hYd
60,0.1597382877990369,0.41733670481696417,-0.6945450044724638,-0.025673209544194324,-1.48937572100222,0.3806635043371026,0.7177156680592556,-1.2923848354389964,0.6492242643183472,-0.1385842727472695,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,had
61,-0.31001111125148945,0.2521851029775173,-0.4387792409429096,0.25105119237606793,-2.1141249575359877,0.24646111790623512,0.9234798894180473,0.025213197764273623,1.2791885420252778,-0.3241129137476708,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,hOd
62,-1.1907912344712273,0.47267100440234583,0.7641630314818068,0.8466675241282514,-2.7418850337638934,-0.1263232888461746,0.2693662594143094,0.8489301138860529,1.5231022874326967,-0.36718206255133534,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,hod
63,-0.39405941059141203,-0.5310080603848084,-1.0107389429018578,0.40522621630307115,-0.5966617516901136,1.8287238221220186,-0.8504242926119573,1.7389632224074671,0.0455816138136559,0.13970868875333245,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,hUd
64,-0.7659443515064126,-0.018527316532503897,-1.5995623215770403,1.444919326374914,0.5263814542235986,1.4923894462520668,-1.0583544531429467,0.9169914692435728,0.3456481639191856,-1.5399881145895864,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,hud
65,0.6191255677528605,-0.311373455876678,-0.9699850575042913,0.297171926029445,-1.144634576023346,1.0102549468522837,-1.233795526090969,1.0967432539057407,0.3035335603956025,-1.0596014548564046,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,hed
66,-1.034208101454385,-1.4240185260011995,1.2953688480431886,-0.12186788259266647,1.9429815303158282,1.331677946452139,1.4454712299177193,-0.524513133969541,-0.8440893856220373,-0.9883717087580363,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,hid
67,2.108968024545461,-1.6274784890920646,-0.6959503108654832,-1.1905511681037746,-0.2489097670171008,0.8462298078812233,1.425977777367939,0.8489301138860529,1.5108188614049851,0.1894038604498685,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,hId
68,1.5977701491081238,-1.2120455937433527,-0.6172531528563897,-1.1286176114835256,0.5881036679534407,0.19841334992481338,0.32134879954705675,0.21892628608952266,0.11050829424584659,-0.32245640802445297,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,hEd
69,1.4388843229586812,-0.24412099945752175,-1.5250810827470054,-0.19170785069635168,0.2554058817511211,-1.007751308367428,0.08309549060529793,-0.0271416909722801,0.1982470515866447,-0.6951701957484734,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,hAd
70,0.6329417265484644,0.4326600493175316,0.7023295501889475,-0.587028424868155,-1.1401183164821378,-0.5405281852377412,-0.21797005433019734,-0.09694820928768509,1.3879846011278676,-0.5146110719177257,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,hYd
71,1.0163401331264672,-0.4926996991333904,1.1632700470993527,-0.7912773881902533,0.041636263467277744,-1.0425445196643197,-0.19414472343602146,-1.081220117534896,2.026722754568878,0.1546172402622933,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,had
72,0.07223594876021328,1.21925840034665,-0.6861131661143467,-1.1984575795872108,0.17411321000937788,-1.5611290499465607,0.30618722534167214,0.5138588259721089,1.4915163347900093,-0.29098279928331344,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,hOd
73,-0.8488413042800345,1.2524589800978791,1.3965509083405945,-1.3460439272780174,-1.2259272477650893,-0.8768625611076931,0.6527374928933213,0.6534718626029189,0.3947818680300325,1.1915898229966793,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,hod
74,-1.1021375488661023,0.8983194627514359,0.9342051050371697,-0.23651084910248937,-0.9971034310105525,0.01782001509809044,0.20005620590397954,-0.1737353794346307,1.5231022874326967,1.4814783245598062,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,hUd
75,-1.5154709661679135,0.29730383956252077,0.5899050387473853,-0.0032717103411254514,-0.3347186983000521,1.0201958643656812,0.4383095148457384,-0.16500956464520505,0.8141731281190476,1.3920270155060412,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,hud
